id,cleaning_fee,price,bedrooms,beds,bathrooms,personCapacity,reviewsCount,isSuperhost,avgRating,lat,lng
320483,30,27,1.0,1.0,1.0,3,107,True,4.69,4.67108,-74.05549
38237141,8,27,1.0,2.0,1.0,3,87,True,4.68,4.6334,-74.09607
42564577,13,28,1.0,2.0,1.0,3,5,True,5.0,4.63774,-74.06873
42828828,19,29,1.0,2.0,1.5,3,2,True,,4.69805,-74.03162
16708040,11,28,1.0,3.0,1.0,4,137,False,4.82,4.60601,-74.07131
17748916,28,28,1.0,1.0,1.0,2,2,False,,4.6422,-74.05514
22750159,19,27,1.0,1.0,1.0,2,50,True,4.92,4.6447,-74.06086
42564577,13,28,1.0,2.0,1.0,3,5,True,5.0,4.63774,-74.06873
39834852,15,28,1.0,2.0,1.0,2,9,False,4.33,4.69825,-74.04032
38237141,8,27,1.0,2.0,1.0,3,87,True,4.68,4.6334,-74.09607
38773007,15,28,1.0,1.0,1.0,2,7,True,4.57,4.64686,-74.05994
10104500,16,29,2.0,3.0,2.0,5,138,True,4.88,4.65086,-74.09057
42022552,16,28,2.0,2.0,2.0,4,1,False,,4.6466,-74.0616
36873183,10,28,1.0,1.0,1.0,2,5,False,5.0,4.60855,-74.06855
23786780,20,28,1.0,1.0,1.0,2,24,True,4.96,4.60772,-74.06765
24452962,15,28,1.0,1.0,1.0,4,8,False,4.63,4.63634,-74.06241
42387223,20,28,1.0,2.0,1.0,3,0,True,,4.6324,-74.0634
18752457,15,28,1.0,1.0,1.5,2,28,False,4.75,4.69686,-74.04493
8980675,0,28,1.0,1.0,1.0,2,307,True,4.84,4.59701,-74.07288
10098394,20,28,1.0,1.0,1.5,3,83,True,4.77,4.7029,-74.03189
39004692,15,28,1.0,1.0,1.0,2,3,True,5.0,4.63372,-74.06206
37055153,20,27,2.0,1.0,2.0,3,0,False,,4.69718,-74.04073
19122479,0,29,1.0,2.0,1.0,3,73,True,4.9,4.65378,-74.06066
39834852,15,28,1.0,2.0,1.0,2,9,False,4.33,4.69825,-74.04032
41829309,0,28,2.0,4.0,2.0,4,5,False,5.0,4.70436,-74.05658
41569295,0,28,1.0,0.0,1.0,2,2,False,,4.654,-74.05517
19122479,0,29,1.0,2.0,1.0,3,73,True,4.9,4.65378,-74.06066
12002871,17,29,3.0,4.0,2.0,4,24,True,4.96,4.70491,-74.20641
35465383,0,27,1.0,1.0,1.0,2,11,True,4.82,4.64133,-74.07005
8571218,10,27,1.0,1.0,1.0,4,137,True,4.78,4.64633,-74.06472
39004692,15,28,1.0,1.0,1.0,2,3,True,5.0,4.63372,-74.06206
40771958,10,28,1.0,2.0,2.0,4,1,False,,4.63289,-74.06748
34700754,13,28,3.0,4.0,2.0,5,9,True,5.0,4.6435,-74.12546
25374855,15,28,1.0,1.0,1.0,1,1,False,,4.70456,-74.05998
37055153,20,27,2.0,1.0,2.0,3,0,False,,4.69718,-74.04073
38755515,9,29,2.0,3.0,2.0,5,6,False,4.83,4.65214,-74.05811
43468540,0,29,1.0,1.0,1.0,2,0,False,,4.63009,-74.08676
19540560,12,28,1.0,2.0,1.0,3,86,True,4.86,4.60308,-74.07157
42387223,20,28,1.0,2.0,1.0,3,0,True,,4.6324,-74.0634
35465569,0,27,1.0,1.0,1.0,2,6,True,5.0,4.63989,-74.07211
41764433,13,28,1.0,1.0,1.0,2,4,False,4.75,4.64483,-74.10679
26166375,0,29,1.0,1.0,1.0,2,2,False,,4.65975,-74.07018
23448885,18,27,1.0,2.0,1.0,2,1,False,,4.7007,-74.05636
19674985,8,29,1.0,2.0,1.0,3,0,False,,4.68839,-74.0616
42387223,20,28,1.0,2.0,1.0,3,0,True,,4.6324,-74.0634
13785761,20,28,1.0,1.0,1.0,1,8,True,4.88,4.68283,-74.05523
42809282,7,28,1.0,1.0,1.0,2,0,False,,4.63214,-74.06864
38555126,13,28,3.0,3.0,3.5,5,13,False,4.77,4.64421,-74.12739
44450053,13,28,1.0,1.0,1.0,2,0,True,,4.66229,-74.0537
35465383,0,27,1.0,1.0,1.0,2,11,True,4.82,4.64133,-74.07005
35465569,0,27,1.0,1.0,1.0,2,6,True,5.0,4.63989,-74.07211
9950994,6,28,0.0,1.0,1.0,2,138,True,4.87,4.59564,-74.07301
42513450,20,27,1.0,1.0,1.5,2,0,False,,4.62701,-74.08227
33048412,18,28,2.0,4.0,2.0,5,3,False,4.0,4.69541,-74.08307
28787058,32,27,2.0,2.0,2.0,4,19,True,4.74,4.7492,-74.05869
41729578,15,28,2.0,2.0,2.0,4,5,False,4.8,4.73551,-74.05483
23394056,15,28,1.0,3.0,1.0,3,45,False,4.78,4.60569,-74.07132
5277037,10,28,1.0,2.0,1.0,3,62,True,4.84,4.63177,-74.06656
44189703,0,28,1.0,1.0,1.0,2,0,False,,4.70911,-74.05
33110540,12,28,1.0,1.0,1.0,3,21,False,4.81,4.64537,-74.06611
44134994,15,28,1.0,0.0,1.5,2,0,True,,4.64871,-74.06128
42809221,7,28,1.0,2.0,1.0,2,0,False,,4.63087,-74.06981
19405168,12,29,2.0,3.0,2.0,4,3,False,4.0,4.66671,-74.15416
19405168,12,29,2.0,3.0,2.0,4,3,False,4.0,4.66671,-74.15416
26167592,0,29,1.0,1.0,1.0,2,0,False,,4.65958,-74.07114
43846672,0,28,2.0,2.0,1.0,3,0,False,,4.61555,-74.10874
36708040,0,27,2.0,2.0,1.0,3,3,False,2.33,4.62976,-74.08566
23737276,9,28,0.0,3.0,2.0,6,0,False,,4.63564,-74.12684
42626816,0,27,1.0,1.0,1.0,2,0,False,,4.59008,-74.06743
18627708,12,28,1.0,1.0,1.0,3,76,False,4.68,4.65604,-74.06488
43931426,0,27,2.0,2.0,1.0,4,0,False,,4.75233,-74.09027
15548508,8,28,2.0,2.0,1.0,2,9,False,4.89,4.72898,-74.05339
43982283,20,28,3.0,4.0,2.5,6,0,False,,4.63755,-74.06288
14774659,0,29,1.0,2.0,1.0,4,4,False,4.0,4.63479,-74.06706
397855,15,29,1.0,1.0,1.0,3,22,False,4.45,4.65554,-74.11318
21295221,0,29,1.0,1.0,1.0,2,7,False,4.71,4.62752,-74.07056
44049445,0,28,0.0,1.0,1.0,4,0,False,,4.62201,-74.13315
16974758,0,28,1.0,1.0,1.0,2,0,False,,4.60752,-74.07014
4965585,25,28,1.0,1.0,1.0,3,22,False,4.5,4.63534,-74.06814
30364845,0,29,2.0,2.0,1.0,3,0,False,,4.70298,-74.10811
12989810,10,28,1.0,1.0,2.0,3,16,False,4.44,4.64976,-74.05951
41098456,0,28,1.0,1.0,1.0,2,0,False,,4.62406,-74.07835
42201025,0,28,1.0,1.0,1.0,2,1,False,,4.68952,-74.0385
27122236,15,31,1.0,2.0,1.5,4,33,True,4.76,4.68223,-74.05345
34226499,11,31,1.0,2.0,1.5,3,56,True,4.91,4.59523,-74.07044
43415675,8,31,1.0,1.0,1.5,3,16,True,5.0,4.64705,-74.06572
16204902,28,32,0.0,1.0,1.0,2,87,False,4.56,4.64671,-74.06308
41564468,0,31,1.0,1.0,1.5,4,8,False,5.0,4.6975,-74.04533
38846791,11,32,2.0,3.0,2.0,5,32,False,4.74,4.70296,-74.05168
44247280,0,33,2.0,2.0,2.0,4,5,False,5.0,4.73171,-74.06496
42645355,10,33,1.0,2.0,1.5,3,4,False,5.0,4.69901,-74.03262
38843125,9,31,1.0,2.0,1.0,3,40,True,4.88,4.59344,-74.07176
43636986,0,32,1.0,1.0,1.0,2,12,False,4.42,4.67748,-74.04784
42713870,15,32,1.0,2.0,1.5,3,16,True,4.69,4.64626,-74.06429
41029626,7,30,1.0,2.0,1.0,3,12,False,4.92,4.61286,-74.06586
33779516,8,32,1.0,1.0,1.0,3,6,False,4.0,4.67839,-74.0557
42333657,16,31,1.0,2.0,1.5,3,12,True,5.0,4.61736,-74.06787
36134131,0,30,2.0,3.0,1.0,4,20,True,4.9,4.64065,-74.07139
19287550,0,32,1.0,1.0,1.0,2,86,False,4.7,4.64931,-74.05741
38326891,0,33,2.0,2.0,2.0,4,59,True,4.88,4.71744,-74.07005
2354706,12,30,1.0,0.0,1.5,2,178,False,4.84,4.6529,-74.09881
31736264,15,30,1.0,2.0,1.0,3,40,True,4.9,4.60652,-74.07121
36758130,15,31,1.0,2.0,1.5,4,16,True,4.94,4.68179,-74.05231
42713870,15,32,1.0,2.0,1.5,3,16,True,4.69,4.64626,-74.06429
1818915,25,32,1.0,2.0,1.0,3,198,True,4.74,4.67084,-74.05564
3835915,28,30,1.0,1.0,1.0,3,151,True,4.87,4.64444,-74.0638
124029,29,33,1.0,0.0,1.0,2,37,False,4.62,4.67953,-74.05422
36116144,16,31,1.0,2.0,1.0,2,38,False,4.74,4.6457,-74.06262
38597052,13,31,1.0,2.0,1.5,3,16,True,4.94,4.61761,-74.06784
33570118,8,32,1.0,1.0,1.0,2,22,False,4.09,4.67758,-74.05289
42710515,20,30,1.0,,2.0,5,3,False,5.0,4.67806,-73.99412
31930531,11,32,1.0,1.0,1.0,3,1,False,,4.65702,-74.0509
1510873,25,32,1.0,0.0,1.5,2,20,False,4.7,4.68059,-74.05466
39965150,12,30,1.0,1.0,1.0,2,36,True,4.78,4.64795,-74.06053
19053970,0,32,1.0,1.0,1.0,2,14,False,4.93,4.64936,-74.0589
39201389,0,32,2.0,2.0,2.0,5,0,False,,4.69714,-74.06428
37565358,15,30,3.0,3.0,2.0,5,18,True,4.78,4.66244,-74.11535
30019281,11,31,1.0,1.0,1.0,2,37,True,4.76,4.60814,-74.06862
10685559,0,30,2.0,3.0,2.0,5,78,False,4.77,4.63652,-74.07368
19269755,15,31,1.0,1.0,1.0,2,20,True,4.85,4.6477,-74.06293
17763980,34,32,2.0,3.0,1.0,4,33,False,4.73,4.64224,-74.05514
33111129,8,32,3.0,4.0,2.0,8,56,True,4.79,4.6257,-74.09025
41474387,7,30,1.0,1.0,1.0,2,11,True,4.82,4.59747,-74.07208
42710515,20,30,1.0,,2.0,5,3,False,5.0,4.67806,-73.99412
30019281,11,31,1.0,1.0,1.0,2,37,True,4.76,4.60814,-74.06862
37565358,15,30,3.0,3.0,2.0,5,18,True,4.78,4.66244,-74.11535
17763980,34,32,2.0,3.0,1.0,4,33,False,4.73,4.64224,-74.05514
25323413,24,32,1.0,1.0,2.0,2,22,False,4.86,4.69182,-74.05797
40360048,0,33,1.0,2.0,1.0,4,2,False,,4.59957,-74.1019
34895723,15,30,1.0,1.0,1.0,3,23,True,4.7,4.60592,-74.06934
33778392,8,30,1.0,1.0,1.0,3,23,False,4.39,4.67853,-74.05532
39632954,0,30,1.0,2.0,1.0,3,26,True,4.96,4.6521,-74.06004
17695032,0,32,1.0,1.0,1.0,2,13,True,4.85,4.65047,-74.05916
34656047,9,31,1.0,2.0,1.0,3,45,True,4.82,4.6475,-74.05517
35250165,12,33,1.0,2.0,1.0,2,62,True,4.97,4.60754,-74.06889
10038497,15,30,2.0,2.0,1.5,3,50,True,4.88,4.6595,-74.10913
12783174,12,30,1.0,2.0,1.0,3,133,True,4.86,4.62006,-74.06991
19053970,0,32,1.0,1.0,1.0,2,14,False,4.93,4.64936,-74.0589
41284327,15,30,4.0,13.0,4.0,13,0,False,,4.81225,-74.09942
16191624,0,32,1.0,1.0,1.0,2,6,False,4.4,4.63955,-74.06123
33111129,8,32,3.0,4.0,2.0,8,56,True,4.79,4.6257,-74.09025
20139602,0,30,1.0,1.0,1.0,2,122,True,4.85,4.60517,-74.07035
38979264,15,31,1.0,2.0,1.5,4,3,True,5.0,4.68202,-74.05334
21475733,32,32,2.0,2.0,2.0,5,35,True,4.8,4.72245,-74.03077
40360048,0,33,1.0,2.0,1.0,4,2,False,,4.59957,-74.1019
31347020,13,32,3.0,7.0,2.0,5,10,False,4.6,4.69583,-74.03588
19716546,28,30,0.0,1.0,1.0,2,28,False,4.68,4.64641,-74.05562
16055843,15,30,2.0,2.0,2.5,5,131,False,4.66,4.60058,-74.06766
39315013,13,32,1.0,1.0,1.0,2,5,True,5.0,4.6888,-74.06756
12783174,12,30,1.0,2.0,1.0,3,133,True,4.86,4.62006,-74.06991
44036454,0,32,1.0,1.0,1.0,3,1,False,,4.65057,-74.0568
41886486,12,32,1.0,1.0,1.0,2,0,False,,4.67979,-74.05324
17508828,0,32,1.0,1.0,1.0,2,29,True,4.59,4.65032,-74.05724
19552734,15,30,1.0,3.0,1.0,3,91,False,4.59,4.6062,-74.0696
30734537,8,32,2.0,3.0,2.0,5,65,False,4.69,4.64565,-74.06383
38385367,10,32,2.0,3.0,1.0,5,16,True,4.94,4.65341,-74.0639
9171898,0,30,1.0,1.0,1.5,5,48,False,4.74,4.61965,-74.07027
42873339,29,33,2.0,2.0,1.5,5,1,False,,4.69451,-74.04448
41284327,15,30,4.0,13.0,4.0,13,0,False,,4.81225,-74.09942
21608962,15,30,1.0,1.0,1.5,3,46,False,4.76,4.70874,-74.05038
35570480,16,32,2.0,1.0,2.0,4,10,True,4.8,4.70218,-74.0531
10038497,15,30,2.0,2.0,1.5,3,50,True,4.88,4.6595,-74.10913
39445644,0,32,1.0,1.0,2.5,3,3,False,5.0,4.68432,-74.05465
16205721,34,31,2.0,3.0,1.0,4,26,False,4.77,4.64228,-74.05508
30965164,0,32,1.0,1.0,2.0,2,3,False,4.67,4.71984,-74.03137
1450973,20,33,1.0,2.0,1.0,3,59,False,4.79,4.63769,-74.06292
35570480,16,32,2.0,1.0,2.0,4,10,True,4.8,4.70218,-74.0531
40524814,15,30,2.0,3.0,1.0,4,6,False,4.67,4.59405,-74.07347
17095478,0,32,1.0,1.0,1.0,2,6,True,4.67,4.65056,-74.05764
21728305,0,32,1.0,1.0,1.0,2,54,False,4.67,4.64208,-74.06448
39113721,25,32,1.0,0.0,1.5,2,8,False,4.5,4.69872,-74.03183
33776168,8,32,1.0,1.0,1.0,3,5,False,4.8,4.67918,-74.05516
42047729,10,30,1.0,2.0,1.0,4,6,False,5.0,4.70603,-74.0563
19552734,15,30,1.0,3.0,1.0,3,91,False,4.59,4.6062,-74.0696
39445644,0,32,1.0,1.0,2.5,3,3,False,5.0,4.68432,-74.05465
20074458,15,30,1.0,3.0,1.0,3,74,False,4.76,4.60479,-74.0707
36663486,0,30,1.0,1.0,1.0,3,12,False,4.83,4.81665,-74.03001
16831185,0,30,3.0,3.0,2.0,5,118,True,4.77,4.60808,-74.07067
33779884,11,31,1.0,1.0,1.5,2,12,True,5.0,4.60889,-74.06834
14091373,7,33,2.0,4.0,2.0,5,7,False,4.14,4.63015,-74.09548
32377380,40,30,0.0,1.0,1.0,2,7,False,4.71,4.6423,-74.06155
33747287,8,32,1.0,1.0,1.0,3,10,False,3.67,4.67854,-74.0535
40755404,13,32,1.0,1.0,1.0,4,0,False,,4.61483,-74.06612
24249680,8,32,1.0,2.0,1.0,4,1,False,,4.63434,-74.06428
28776373,0,32,1.0,0.0,1.0,2,10,True,4.9,4.71099,-74.07209
21772924,15,30,2.0,2.0,2.0,6,37,True,4.92,4.60774,-74.06977
16191624,0,32,1.0,1.0,1.0,2,6,False,4.4,4.63955,-74.06123
40169657,0,32,2.0,2.0,2.0,3,2,False,,4.6863,-74.03641
16831185,0,30,3.0,3.0,2.0,5,118,True,4.77,4.60808,-74.07067
43665089,0,32,1.0,1.0,1.0,2,1,False,,4.6777,-74.04764
21728305,0,32,1.0,1.0,1.0,2,54,False,4.67,4.64208,-74.06448
14091373,7,33,2.0,4.0,2.0,5,7,False,4.14,4.63015,-74.09548
8593677,23,32,1.0,1.0,1.0,2,114,True,4.64,4.63785,-74.06299
17266677,10,30,1.0,3.0,1.0,4,6,False,4.0,4.64153,-74.06274
30965164,0,32,1.0,1.0,2.0,2,3,False,4.67,4.71984,-74.03137
28082786,8,30,1.0,1.0,1.0,2,19,False,4.63,4.60328,-74.06739
42390586,20,30,2.0,3.0,2.0,4,8,True,5.0,4.64549,-74.06525
36975701,12,32,2.0,4.0,2.0,4,6,False,5.0,4.72862,-74.10183
30312287,21,32,3.0,3.0,2.0,7,7,True,5.0,4.69367,-74.06912
36740027,8,32,1.0,1.0,2.0,4,0,False,,4.68134,-74.05268
40277578,0,32,1.0,1.0,1.0,2,7,True,4.29,4.64992,-74.05735
28525966,0,30,0.0,1.0,1.0,2,65,False,4.72,4.6674,-74.05546
28873065,13,33,3.0,3.0,2.0,4,9,False,4.5,4.65069,-74.1124
24249680,8,32,1.0,2.0,1.0,4,1,False,,4.63434,-74.06428
16831185,0,30,3.0,3.0,2.0,5,118,True,4.77,4.60808,-74.07067
41680036,45,33,1.0,1.0,1.0,4,4,False,4.5,4.65763,-74.0577
28873065,13,33,3.0,3.0,2.0,4,9,False,4.5,4.65069,-74.1124
41520952,0,33,2.0,2.0,1.0,3,2,False,,4.72527,-74.04035
28363881,0,32,2.0,3.0,1.5,3,2,False,,4.63078,-74.0955
16438942,0,30,1.0,1.0,1.0,2,51,False,4.71,4.66659,-74.05705
35255873,0,31,1.0,1.0,1.0,2,9,False,4.33,4.64149,-74.06511
36740027,8,32,1.0,1.0,2.0,4,0,False,,4.68134,-74.05268
38302699,5,32,2.0,3.0,2.0,6,2,False,,4.66389,-74.08197
30312287,21,32,3.0,3.0,2.0,7,7,True,5.0,4.69367,-74.06912
22673691,0,31,1.0,2.0,1.0,2,3,False,5.0,4.6012,-74.0699
43169842,0,31,0.0,1.0,1.0,2,0,False,,4.68888,-74.06933
40755404,13,32,1.0,1.0,1.0,4,0,False,,4.61483,-74.06612
29609296,15,30,2.0,3.0,1.0,5,19,False,5.0,4.64109,-74.14855
34857856,0,32,2.0,3.0,2.0,4,2,False,,4.70287,-74.05668
553923,60,30,1.0,0.0,1.0,2,16,False,4.73,4.65574,-74.0486
43219410,0,32,1.0,1.0,1.0,2,2,False,,4.67694,-74.05184
13811379,18,33,2.0,4.0,2.0,4,74,False,4.75,4.73068,-74.04192
10727795,20,30,2.0,2.0,1.0,5,60,True,4.71,4.6297,-74.08922
13811379,18,33,2.0,4.0,2.0,4,74,False,4.75,4.73068,-74.04192
40116843,0,32,1.0,1.0,1.5,2,0,False,,4.64752,-74.05628
42877002,0,32,2.0,2.0,1.0,3,0,False,,4.72614,-74.03489
37969459,0,32,1.0,1.0,1.0,2,2,False,,4.67151,-74.10236
20540676,0,30,1.0,,1.0,2,83,False,4.78,4.66838,-74.057
16393099,21,33,1.0,1.0,1.0,2,27,False,4.85,4.69982,-74.04636
17266677,10,30,1.0,3.0,1.0,4,6,False,4.0,4.64153,-74.06274
17095656,0,32,1.0,1.0,1.0,2,2,False,,4.64994,-74.05833
22815229,21,32,3.0,3.0,2.0,7,19,True,5.0,4.69452,-74.06791
43637957,0,32,1.0,2.0,1.0,4,2,False,,4.67799,-74.04782
43637923,0,32,1.0,2.0,1.0,4,2,False,,4.67686,-74.04725
9902189,0,32,1.0,1.0,2.0,2,22,False,4.95,4.70523,-74.05185
43667180,10,30,0.0,2.0,1.0,3,0,False,,4.66586,-74.06134
20153485,10,32,1.0,1.0,1.0,1,1,False,,4.69332,-74.06287
42718005,15,31,1.0,1.0,1.0,2,3,False,5.0,4.64742,-74.05649
41886463,12,32,1.0,1.0,2.0,2,1,False,,4.67577,-74.05071
37883655,21,32,3.0,3.0,2.0,5,8,False,4.63,4.69789,-74.03625
39052415,16,32,2.0,2.0,1.5,3,11,False,4.55,4.72839,-74.0327
19326309,0,30,1.0,1.0,1.0,2,1,True,,4.59478,-74.07184
30484604,8,32,1.0,1.0,1.0,2,1,False,,4.67855,-74.05685
22673691,0,31,1.0,2.0,1.0,2,3,False,5.0,4.6012,-74.0699
37969459,0,32,1.0,1.0,1.0,2,2,False,,4.67151,-74.10236
31640760,25,30,2.0,2.0,2.0,3,7,False,5.0,4.68981,-74.06773
16438942,0,30,1.0,1.0,1.0,2,51,False,4.71,4.66659,-74.05705
40753217,0,30,1.0,1.0,1.0,1,1,False,,4.68075,-74.04047
32545368,20,32,3.0,3.0,2.0,6,15,False,4.73,4.6573,-74.12002
9902189,0,32,1.0,1.0,2.0,2,22,False,4.95,4.70523,-74.05185
19297462,30,30,2.0,4.0,1.0,3,7,False,5.0,4.63664,-74.07775
43219410,0,32,1.0,1.0,1.0,2,2,False,,4.67694,-74.05184
37883655,21,32,3.0,3.0,2.0,5,8,False,4.63,4.69789,-74.03625
17744778,0,32,1.0,1.0,1.0,2,1,False,,4.6494,-74.05862
39052415,16,32,2.0,2.0,1.5,3,11,False,4.55,4.72839,-74.0327
42877002,0,32,2.0,2.0,1.0,3,0,False,,4.72614,-74.03489
25396663,16,32,2.0,2.0,2.0,4,45,True,4.73,4.59171,-74.07562
42223228,16,32,2.0,2.0,2.0,4,0,False,,4.73915,-74.03477
19326309,0,30,1.0,1.0,1.0,2,1,True,,4.59478,-74.07184
9172475,30,30,2.0,3.0,1.0,3,15,False,5.0,4.67389,-74.1099
4134939,10,30,1.0,1.0,1.0,2,18,True,4.33,4.64112,-74.06481
20540676,0,30,1.0,,1.0,2,83,False,4.78,4.66838,-74.057
17095656,0,32,1.0,1.0,1.0,2,2,False,,4.64994,-74.05833
42223228,16,32,2.0,2.0,2.0,4,0,False,,4.73915,-74.03477
31991503,16,30,1.0,2.0,1.5,4,44,True,4.89,4.60756,-74.06951
37773201,16,32,3.0,4.0,2.0,5,7,False,4.86,4.7383,-74.03529
38350704,12,32,1.0,1.0,1.0,2,0,False,,4.72523,-74.07237
14040888,0,32,1.0,1.0,1.0,1,2,False,,4.69821,-74.04027
33488292,8,32,1.0,1.0,1.0,2,0,False,,4.59983,-74.07354
37395729,20,30,2.0,2.0,1.0,4,0,False,,4.64065,-74.13941
17653478,15,33,1.0,2.0,1.0,4,17,True,4.82,4.60573,-74.07128
65762,0,32,1.0,3.0,1.0,3,10,True,4.33,4.59485,-74.07189
9172475,30,30,2.0,3.0,1.0,3,15,False,5.0,4.67389,-74.1099
19297462,30,30,2.0,4.0,1.0,3,7,False,5.0,4.63664,-74.07775
25773003,15,30,1.0,1.0,1.0,1,0,False,,4.70268,-74.06003
37253616,0,30,0.0,1.0,1.0,2,0,False,,4.631,-74.07119
30494335,8,32,1.0,1.0,1.0,2,16,False,3.81,4.67937,-74.0529
42888332,12,32,1.0,1.0,1.0,2,0,False,,4.69853,-74.04303
39008492,0,31,2.0,2.0,1.0,3,4,False,4.25,4.62951,-74.08638
19604043,0,32,1.0,1.0,1.0,2,4,False,3.5,4.64206,-74.06448
32545368,20,32,3.0,3.0,2.0,6,15,False,4.73,4.6573,-74.12002
43603065,18,32,2.0,3.0,1.0,4,0,False,,4.63988,-74.07411
30201416,0,32,1.0,1.0,1.0,2,0,False,,4.66253,-74.12647
19553609,15,30,2.0,2.0,1.0,5,0,False,,4.64129,-74.14687
31690629,0,32,2.0,3.0,1.0,3,0,False,,4.67312,-74.15168
30228564,8,32,1.0,2.0,1.0,3,1,False,,4.64893,-74.06092
19604043,0,32,1.0,1.0,1.0,2,4,False,3.5,4.64206,-74.06448
39008492,0,31,2.0,2.0,1.0,3,4,False,4.25,4.62951,-74.08638
14154410,0,32,2.0,2.0,2.0,3,2,False,,4.64048,-74.06244
41886486,12,32,1.0,1.0,1.0,2,0,False,,4.67979,-74.05324
30489802,8,32,1.0,1.0,1.0,2,5,False,4.8,4.67914,-74.05705
22106395,13,32,1.0,2.0,1.0,4,6,False,4.33,4.60739,-74.06868
35062723,0,30,1.0,2.0,1.0,2,7,False,4.43,4.66287,-74.11864
13684949,16,32,1.0,1.0,1.0,2,9,False,3.75,4.73709,-74.04875
24650620,13,32,1.0,2.0,1.0,2,2,False,,4.60318,-74.06531
24656010,0,32,1.0,4.0,1.0,4,0,False,,4.5971,-74.07077
16829152,30,31,0.0,1.0,1.0,2,1,False,,4.63189,-74.0241
24864280,0,32,1.0,1.0,1.0,2,8,False,4.88,4.70769,-74.04836
41886494,13,32,1.0,1.0,1.0,2,0,False,,4.68114,-74.05184
41501075,16,32,2.0,,2.5,5,1,False,,4.64669,-74.05613
8533297,14,33,1.0,2.0,2.0,4,7,False,5.0,4.69059,-74.04449
18506254,30,30,2.0,2.0,1.5,4,15,True,4.73,4.6007,-74.07021
37485284,0,33,0.0,2.0,1.0,4,0,False,,4.60192,-74.07004
39897341,0,31,1.0,1.0,1.0,2,0,False,,4.6546,-74.06573
33881402,12,32,2.0,2.0,1.0,2,0,False,,4.64108,-74.06773
38336645,8,32,1.0,1.0,1.0,2,0,False,,4.64185,-74.06256
2220638,14,30,2.0,2.0,1.0,6,22,False,4.3,4.72048,-74.03249
30136726,5,30,2.0,2.0,1.0,4,0,False,,4.70266,-74.10849
40492164,13,32,2.0,2.0,2.0,3,0,False,,4.63244,-74.06415
18246264,16,30,1.0,1.0,1.5,2,0,False,,4.64646,-74.05006
29634280,0,32,2.0,2.0,1.0,4,1,False,,4.63245,-74.07348
36736626,19,32,1.0,1.0,2.0,2,3,False,5.0,4.65506,-74.12489
27607676,15,31,2.0,3.0,1.0,4,0,False,,4.66555,-74.15393
23484859,0,32,1.0,1.0,1.5,2,0,False,,4.63766,-74.0619
13606950,50,30,1.0,1.0,1.0,2,8,False,5.0,4.7151,-74.04752
7679445,5,33,1.0,1.0,1.0,2,69,False,4.7,4.67131,-74.05654
13318572,10,30,1.0,1.0,1.0,2,1,False,,4.6423,-74.06651
36739115,8,32,1.0,1.0,2.0,4,0,False,,4.68128,-74.05418
30492822,8,32,1.0,1.0,1.0,2,2,False,,4.67879,-74.05515
22896530,0,30,2.0,4.0,1.0,4,3,False,5.0,4.62483,-74.07357
29418374,4,32,1.0,1.0,1.0,2,1,False,,4.6424,-74.06947
38353084,12,32,1.0,1.0,1.0,2,0,False,,4.72653,-74.07292
8017123,0,30,2.0,2.0,1.0,3,11,True,4.8,4.76852,-74.03254
8488520,17,32,2.0,3.0,1.0,4,32,False,4.75,4.72007,-74.03256
22301475,0,32,2.0,3.0,1.5,4,2,False,,4.63102,-74.0647
36739115,8,32,1.0,1.0,2.0,4,0,False,,4.68128,-74.05418
36736626,19,32,1.0,1.0,2.0,2,3,False,5.0,4.65506,-74.12489
32465119,0,32,1.0,1.0,1.0,2,0,False,,4.63108,-74.08605
29418492,4,32,2.0,1.0,1.0,2,0,False,,4.64289,-74.07784
13530604,10,30,1.0,2.0,1.0,3,1,False,,4.70026,-74.06374
9648397,19,32,1.0,2.0,1.0,4,8,False,4.5,4.65589,-74.09988
18324161,8,32,3.0,3.0,2.0,5,2,False,,4.61407,-74.06566
38353084,12,32,1.0,1.0,1.0,2,0,False,,4.72653,-74.07292
32814844,12,33,2.0,2.0,2.0,4,0,False,,4.60032,-74.06778
15897072,15,32,3.0,3.0,3.0,5,4,False,4.5,4.70108,-74.03937
17383639,0,32,1.0,1.0,1.0,2,0,False,,4.60342,-74.06945
42044210,9,32,1.0,1.0,2.0,3,1,False,,4.67975,-74.05213
7727064,0,32,1.0,1.0,2.0,3,11,False,4.82,4.70704,-74.05034
9698120,19,30,1.0,1.0,1.0,2,0,False,,4.71836,-74.05938
7038322,5,33,2.0,2.0,1.0,3,0,False,,4.68898,-74.09058
28049956,0,32,1.0,1.0,1.0,2,1,False,,4.78235,-74.12654
22340300,0,32,2.0,2.0,2.0,3,3,False,5.0,4.67864,-74.05211
32887927,0,32,2.0,2.0,2.0,4,1,False,,4.68334,-74.05046
41379649,0,33,0.0,1.0,2.0,2,0,False,,4.68578,-74.072
36551778,0,31,1.0,1.0,1.5,2,0,False,,4.71875,-74.03445
42044698,9,32,1.0,1.0,2.0,3,0,False,,4.6807,-74.05206
9698120,19,30,1.0,1.0,1.0,2,0,False,,4.71836,-74.05938
7475147,20,30,2.0,2.0,1.5,2,0,False,,4.51539,-74.11944
27695088,0,32,2.0,2.0,1.0,4,0,False,,4.64876,-74.05387
41912266,10,30,1.0,1.0,1.0,2,0,False,,4.66119,-74.06175
